Transaction ID,Date,Location ID,SKU,Quantity,Value ($)
5a2ba339-3093-4104-a0c9-c37ed7b215f4,2022-12-10,0001,Gamma,1,39.99
2b4730e8-78fb-4918-b930-ae4017b3a95c,2022-12-11,0001,Beta,1,79.99
57afcdae-4930-4eeb-920a-6226edb4d6b6,2022-12-11,0001,Beta,1,79.99
b7f21be9-59d7-44ab-969c-6beaeac2bdd2,2022-12-12,0008,Gamma,3,119.97
2745b4d9-3865-44fe-98ee-34998de4ed0a,2022-12-12,0008,Gamma,1,39.99
04f981d9-15f6-4523-bbc6-cab334464b8c,2022-12-12,0007,Gamma,1,39.99
94f6f81c-8092-470c-8830-d6b52745adb4,2022-12-12,0006,Gamma,1,39.99
e048152c-d8c0-43f2-9c37-a2a22d8b522e,2022-12-12,0006,Gamma,1,39.99
e2ab59aa-86f5-4438-970d-59645cb87463,2022-12-12,0002,Beta,1,79.99
08195f1a-2336-4769-ade0-2b65e50aadca,2022-12-12,0001,Gamma,1,39.99
3e4c9729-6e0a-4d88-9f7a-228f8d87298f,2022-12-13,0009,Gamma,1,39.99
3926513a-b943-4d6f-8fd9-f40210dd6dab,2022-12-13,0009,Gamma,1,39.99
4ad8d580-ab65-480a-89cc-d653d5241af2,2022-12-13,0009,Gamma,1,39.99
ea90ae13-1064-4816-bf99-260e1ede4e6b,2022-12-14,0009,Gamma,1,39.99
4115353c-9e4a-4b39-8132-2203a95b3d72,2022-12-14,0008,Gamma,1,39.99
c5765a73-162e-4111-a559-e1fd07141723,2022-12-14,0008,Gamma,1,39.99
a8a1232b-9187-4513-a7ef-8330dd43a8ab,2022-12-14,0001,Beta,1,79.99
3030cd36-cd06-4008-b0b2-bcac722c2c81,2022-12-14,0001,Gamma,1,39.99
ef9481a5-74c3-4c1e-88c2-8f60fd638ecc,2022-12-14,0001,Gamma,1,39.99
4a6e4058-ef51-4745-96da-5a9b9deb45bc,2022-12-15,0007,Gamma,1,39.99
f68ec354-a6f4-4f8b-9d73-590237f48989,2022-12-15,0006,Gamma,1,39.99
4c78b230-4b84-40f9-859b-5a733e296753,2022-12-16,0009,Gamma,-1,-39.99
0841dd01-bc9d-4615-a3d2-15ec891c6896,2022-12-16,0008,Gamma,1,39.99
9fe73a9c-71e2-4139-85fc-6701b481c491,2022-12-17,0008,Gamma,1,39.99
4c01ab6d-cfe7-4591-a4c1-8d975b6a526e,2022-12-17,0007,Beta,1,79.99
5720403c-fa24-4b05-a92c-83b468c2ac94,2022-12-17,0007,Beta,1,79.99
dbf1b3ed-a93b-4293-a08f-a3517591f3b4,2022-12-17,0007,Gamma,1,39.99
3c2cc943-4501-442b-b72f-cac899e96c00,2022-12-17,0007,Gamma,1,39.99
68ea09d5-b78f-4cd0-a866-3c663c7b3c56,2022-12-17,0007,Gamma,1,39.99
514ea2e2-4a3b-4d72-a723-d04f7c62e233,2022-12-17,0007,Gamma,1,39.99
7617b65a-ae72-4c8a-ad5c-c430376a227b,2022-12-17,0002,Gamma,1,39.99
54e79736-0647-4ecf-8c64-1b498124d2c1,2022-12-17,0002,Gamma,-1,-39.99
05ad7ec0-c4c5-40d6-ab92-5eae442c4687,2022-12-17,0001,Gamma,1,39.99
2835c059-64da-41d3-85bc-d01464f55478,2022-12-17,0001,Gamma,1,39.99
642de024-ae5c-4ceb-afa5-a4d5a3966b75,2022-12-18,0009,Gamma,1,39.99
fe3d6312-4f65-4fc2-b044-a9e2bd493469,2022-12-18,0009,Gamma,1,39.99
534e677d-0e93-4f1c-ad6b-c12956bdede7,2022-12-18,0001,Gamma,1,39.99
1131894c-a16c-4354-937c-589c8bbd474d,2022-12-18,0001,Gamma,1,39.99
e2829ec5-30c9-4b86-92f1-c16d0ac9f533,2022-12-20,0008,Gamma,1,39.99
a1dee501-71bd-481b-af91-407b30dec62b,2022-12-20,0002,Gamma,1,39.99
72b6e42c-ed99-47f6-a699-b0b0ee9a3d2a,2022-12-20,0002,Gamma,1,39.99
dcde8e29-4bcb-4153-82fd-18be5bd48622,2022-12-21,0002,Gamma,1,39.99
611275ef-d6f2-47b3-835a-325c1d522f7e,2022-12-21,0001,Gamma,1,39.99
4c636a19-e415-46f8-938d-f4f9fc0685f5,2022-12-21,0001,Gamma,1,39.99
cc451012-a8de-49b5-b0b2-2e752a01fe38,2022-12-22,0008,Beta,1,79.99
9ddae278-6edb-4a13-927e-5fd7e3d212a6,2022-12-22,0007,Gamma,1,39.99
473a5791-a11f-40da-8140-97bbb5b651b6,2022-12-22,0007,Gamma,1,39.99
1d181b63-4b26-40ad-ab15-9d4c87183002,2022-12-22,0007,Gamma,1,39.99
7fd1c1c2-b49e-4701-8590-964a73451f28,2022-12-22,0006,Gamma,1,39.99
61c5bf35-e2b4-4f75-afc5-045859ba8c0d,2022-12-22,0006,Gamma,1,39.99
4d2660ff-f4e4-4eda-87d8-920b37c6a64b,2022-12-22,0003,Gamma,1,39.99
c746ba41-8a4f-4153-b19c-00ee4b17a197,2022-12-23,0008,Beta,1,79.99
a249965f-e413-4bd7-bc9f-e89ea16d41ab,2022-12-23,0007,Gamma,1,39.99
3128e79d-4ca8-499c-a1bf-adb47cdb8976,2022-12-23,0002,Gamma,1,39.99
da367864-7070-4c54-8f74-a9278fa6996d,2022-12-23,0002,Gamma,1,39.99
328ab9f2-5efb-4193-8573-92164aeed40d,2022-12-23,0002,Gamma,1,39.99
2a04e5bf-2f4a-41d2-88f9-ea967f13de01,2022-12-24,0009,Gamma,1,39.99
43fab793-441f-4043-90c0-9a24a3e02db3,2022-12-24,0009,Gamma,1,39.99
6d0049bf-fce1-4180-b31a-1f481a800441,2022-12-24,0009,Gamma,1,39.99
e69d0ae1-cdb2-4561-8018-1283e78c96dc,2022-12-24,0008,Beta,1,79.99
6c68700e-e637-415e-ac0c-27f5cebe4ee5,2022-12-24,0008,Beta,1,79.99
ff3e82da-310f-4fd3-b51e-d3bf25a4f5ce,2022-12-24,0008,Gamma,1,39.99
51422153-33d0-45ef-a0bc-4c94f7fffb7f,2022-12-24,0007,Beta,1,79.99
b7902b1a-64f1-4fe0-8645-ccd1c7e51b40,2022-12-24,0003,Beta,1,79.99
29dc8aeb-4d28-4dc9-a6e3-b2dbec4cd5ba,2022-12-24,0002,Beta,1,79.99
66edb559-9848-4ad7-a0d8-3b9190088cdd,2022-12-26,0008,Beta,1,79.99
86136f22-0cc4-4207-a867-81f85e32fbc2,2022-12-26,0008,Beta,1,79.99
304fbcc5-035b-48b2-9fff-9bb92783ec46,2022-12-26,0007,Gamma,1,39.99
c3a3287b-c006-4c52-8d96-dfe836281fae,2022-12-26,0007,Gamma,1,39.99
ca992d61-ca01-44e2-a5b2-1b3065cc420d,2022-12-26,0002,Gamma,-1,-39.99
71f229fb-755a-4fea-88a5-37c926197ffd,2022-12-27,0007,Gamma,1,39.99
b06bb83b-14e1-47e7-bc93-9cb457ebf7ec,2022-12-27,0007,Gamma,1,39.99
bdb6d7a1-2023-4564-a44d-914c62b97475,2022-12-27,0002,Beta,1,79.99
1b884fdb-c270-4090-a5f4-b66ab44732d3,2022-12-27,0002,Gamma,1,39.99
a04851fa-a73f-40a8-9832-428687e1960d,2022-12-27,0002,Gamma,1,39.99
97f751c2-77fa-4fe0-8584-8462de57d1d3,2022-12-27,0002,Gamma,1,39.99
66042df7-70ce-4d04-b647-dacbad75d2bf,2022-12-28,0008,Beta,1,79.99
e2016950-c288-45b7-97d6-a429bbdaa226,2022-12-28,0008,Beta,1,79.99
63142ac3-3c83-4548-aaf4-f332e43ba11b,2022-12-28,0007,Gamma,1,39.99
9c66cce4-b6d0-46fa-ad36-58940500f089,2022-12-28,0007,Gamma,1,39.99
a70a0a51-85c8-4342-b6e8-b6a911bf07b8,2022-12-28,0007,Gamma,1,39.99
c9f32375-4750-4d50-afbd-b7c29bbff5e9,2022-12-28,0002,Gamma,1,39.99
d71d1186-3712-4189-b604-b58b8474b491,2022-12-28,0002,Gamma,1,39.99
c5d39097-5537-44e2-91cb-289d550e9e60,2022-12-28,0002,Gamma,1,39.99
3fee1911-c1cd-499b-8945-33aec54d4487,2022-12-29,0008,Gamma,1,39.99
d3aa46c6-1ff6-4abd-869d-28df71d351bb,2022-12-29,0008,Gamma,1,39.99
289ee364-5b0b-4666-ae8e-40d0c043bd15,2022-12-29,0007,Beta,1,79.99
db8345b4-b96f-4808-bbbb-40971c3851c8,2022-12-29,0007,Beta,1,79.99
127a2d2f-cf84-405c-9e9c-8fb29aa818ae,2022-12-29,0007,Beta,1,79.99
fc97c1a3-7c31-4eca-b852-f7a0b5ddc0fa,2022-12-30,0008,Beta,1,79.99
04053864-7518-4861-ba7b-a93b8c7a36d1,2022-12-30,0001,Gamma,1,39.99
4aa61a72-e681-45b2-ad5c-2ce5e07a7030,2022-12-31,0009,Beta,1,79.99
f5022216-7808-4e01-a05e-c50368c0ffea,2022-12-31,0003,Gamma,1,39.99
4e8864da-327a-4a5d-b7f6-d35d156877ab,2022-12-31,0002,Beta,1,79.99
c02bec0a-d4ff-4be0-91f6-9bec09755e84,2022-12-31,0002,Beta,1,79.99
51807bba-3d11-4ece-9f41-f7954f2bdb8e,2022-12-31,0002,Beta,1,79.99
2961a152-5dcf-4b4a-b547-f574fa59d98f,2022-12-31,0002,Beta,1,79.99
6250ff8b-a423-4c75-84bf-d9211dd51b5c,2023-01-01,0008,Gamma,1,39.99
b9048d19-dd0e-4539-acfc-338989e7331f,2023-01-01,0008,Gamma,1,39.99
875aa326-4272-45af-afe6-1c7c9a10de0c,2023-01-02,0007,Gamma,1,39.99
c30f6fd8-1afd-4d22-b3de-22a12f0e091f,2023-01-02,0003,Gamma,1,39.99
3702422e-01f5-4609-8765-781f9ec126c2,2023-01-04,0009,Gamma,2,79.98
051f64a7-81ca-4750-bbbf-d6c23846e516,2023-01-04,0002,Gamma,-1,-39.99
7e492de0-fc80-4d17-8f50-69a5d18c9d3f,2023-01-05,0009,Beta,1,79.99
8dc69e6c-49ec-45e5-a0aa-65d04231c1e6,2023-01-05,0002,Gamma,1,39.99
162aca88-513f-494a-8340-58a8d0f82667,2023-01-05,0002,Gamma,1,39.99
eb204d9e-a41a-4221-979c-082dbe240a35,2023-01-07,0008,Gamma,1,39.99
88c66a26-2e45-4d18-89d9-4149a5c52400,2023-01-07,0008,Gamma,1,39.99
7570ddfd-218c-460d-8ef1-4c9fb6d20f0f,2023-01-07,0007,Gamma,1,39.99
58b937b7-b871-4909-91da-154061820aa1,2023-01-07,0007,Gamma,1,39.99
2839eecd-38c4-4800-a460-a9a7343a8d60,2023-01-07,0002,Gamma,-1,-39.99
fb7375f5-6b8d-4500-95be-05b503dbdac1,2023-01-07,0001,Gamma,1,39.99
738816fc-83f7-48a2-9ab8-8f8c408d7084,2023-01-07,0001,Gamma,1,39.99
cba6faf4-ab1d-4c64-a053-8ec5c89d0879,2023-01-07,0001,Gamma,1,39.99
f22ba1cc-5a73-4a36-ac4d-7121c3ed497f,2023-01-09,0003,Gamma,1,39.99
6939b21e-5ac3-4b84-86b3-4da2ee431725,2023-01-10,0003,Gamma,1,39.99
8ae03564-d119-490e-9b9d-4b7423d3df2c,2023-01-10,0002,Gamma,1,39.99
7e1fb1bf-9ceb-41b2-952b-d85d25dc5296,2023-01-10,0002,Gamma,1,39.99
86b31c11-52d7-436d-9c4a-5d2974446aec,2023-01-10,0002,Gamma,1,39.99
77da8140-4e86-4a34-8ae5-72662bb18dee,2023-01-10,0002,Gamma,1,39.99
7044f0ca-3f40-4ff7-8a98-e7213f3cef4c,2023-01-11,0009,Gamma,1,39.99
08b36491-ba3d-4df2-8dfa-7b41c359d403,2023-01-11,0008,Gamma,1,39.99
1c690a42-ca65-4391-a264-4554061f326a,2023-01-11,0007,Gamma,1,39.99
e5bd5247-cc7e-4ac9-95fa-e574ec61922e,2023-01-12,0008,Gamma,1,39.99
8f063ab5-44b0-4d9e-8474-c324f64d76ca,2023-01-12,0007,Gamma,1,39.99
d7c96278-e985-4d96-85f4-a6ccfa485ecc,2023-01-12,0002,Gamma,1,39.99
cd452cb3-516b-48a2-a589-b098330fc137,2023-01-12,0002,Gamma,1,39.99
3e34f7b5-9c39-44be-9467-e741545ec21a,2023-01-13,0002,Gamma,1,39.99
3c1f9b12-209b-46d1-9740-92dad75783f5,2023-01-14,0008,Gamma,1,39.99
2cf45172-ba39-4eeb-bd9c-73e6370e20ba,2023-01-14,0008,Gamma,1,39.99
b85aed26-7bbd-4dbc-8bdc-63e997927d42,2023-01-14,0001,Gamma,1,39.99
7875376a-3576-472d-89a0-6cb3609c0638,2023-01-14,0001,Gamma,1,39.99
040b4f18-1b89-4c49-8a26-964d61627eee,2023-01-16,0008,Gamma,1,39.99
e5d5916a-befc-4544-b7f0-a662ebca8d7c,2023-01-16,0001,Gamma,1,39.99
87c2cbd0-88e7-415e-9300-ef74436a07b7,2023-01-17,0008,Gamma,1,39.99
9235d487-10bb-4da3-9c58-5fcf12f4501b,2023-01-17,0008,Gamma,1,39.99
529a306d-230b-4efa-b01d-2a2afca4ad07,2023-01-17,0002,Gamma,1,39.99
d6aaafa3-fc04-4071-a814-a89020dfe303,2023-01-17,0001,Gamma,1,39.99
855d6361-faa4-46b5-b2cc-d28fff677a53,2023-01-17,0001,Gamma,1,39.99
8d1cc2de-37ad-4ca1-b266-9b3043d7ef46,2023-01-18,0008,Gamma,1,39.99
51026645-6006-4b5e-881d-079fad5eaa8b,2023-01-18,0008,Gamma,1,39.99
7736bf8c-7f59-440a-8ab4-5f948305a8d7,2023-01-19,0009,Beta,1,79.99
0f5cc977-6bd2-409d-a6f8-0148137386e4,2023-01-19,0008,Gamma,1,39.99
2380b943-e868-4516-814b-e0d44501013c,2023-01-19,0008,Gamma,1,39.99
8ed04672-1558-4910-b0a4-5f9be257f815,2023-01-19,0005,Gamma,1,39.99
a206a9b7-7186-436e-b436-c6283f613675,2023-01-20,0008,Gamma,1,39.99
95d05ecf-4a8d-4bc6-a92c-eeee989bd1ac,2023-01-20,0008,Gamma,1,39.99
e259aef6-17ba-4cae-b157-f3b874727d6a,2023-01-20,0008,Gamma,1,39.99
2b35429e-83cd-4df8-a9c3-75fa5098be02,2023-01-20,0007,Gamma,1,39.99
72df3094-151f-46f6-931f-14728ac0caff,2023-01-20,0003,Gamma,1,39.99
a7bd5b94-02df-4de2-92b2-3eff366ad73b,2023-01-21,0008,Gamma,1,39.99
d9de7682-faf1-4739-9e9d-4dfa07439991,2023-01-21,0007,Gamma,1,39.99
0b7622ce-4be4-405b-a108-4edeadd2fab8,2023-01-21,0007,Gamma,1,39.99
fa75956a-07da-4c6f-9735-33a62dfbcbce,2023-01-21,0007,Gamma,1,39.99
8001fc42-30c6-4334-a141-6c44d6a2d697,2023-01-21,0004,Beta,1,79.99
34d2df4e-80a5-4dc8-ad38-a4ffcfdcec22,2023-01-21,0004,Beta,1,79.99
d2da45a4-9f49-4904-a995-3e7c632ca31b,2023-01-21,0003,Gamma,1,39.99
87ad53bc-4737-4f11-9697-b6526b218f0e,2023-01-21,0002,Gamma,2,79.98
6504ecc9-75e5-48ea-85f3-651fe48d4af9,2023-01-21,0001,Gamma,1,39.99
4811fb2d-ada8-47a6-9324-b4f5eb8d4f5d,2023-01-22,0006,Gamma,1,39.99
0c296160-05b1-4bb5-9961-8f779a615d19,2023-01-25,0008,Beta,1,79.99
7df0f8f6-45e4-4ad0-8ea0-6cbdb77867a5,2023-01-25,0002,Gamma,1,39.99
0d1d9c98-748a-4b9e-b1ef-9631be0f7e19,2023-01-25,0002,Gamma,1,39.99
03e8b31f-a6b8-4ee4-8590-fa4b66b639b3,2023-01-26,0005,Gamma,1,39.99
64f933b1-c04e-421b-8969-f2c804039dca,2023-01-26,0005,Gamma,-1,-39.99
091dd33d-6cde-499d-a018-84500f3d9d72,2023-01-26,0005,Gamma,1,39.99
d3b3f9ee-491f-4a09-83f5-d693748b347c,2023-01-26,0003,Gamma,1,39.99
2525e2b9-8dae-4440-ae23-1dd4422e7c11,2023-01-26,0003,Gamma,1,39.99
8bd5ae97-5cd6-4ce3-9869-4578ab488256,2023-01-27,0002,Gamma,1,39.99
f60d8bb1-c1c8-4778-a5e5-b1e8e168bbf5,2023-01-28,0009,Beta,1,79.99
ec5b79d1-3af9-4e3a-a52d-52ea6bf2d393,2023-01-28,0009,Beta,1,79.99
cc2146e7-a6b4-4e68-83e8-a1e87f6df48e,2023-01-28,0001,Gamma,1,39.99
8cd9d15c-1b06-4d5c-b0bd-2561715d359c,2023-01-28,0001,Gamma,1,39.99
27832365-8727-4e76-9fc2-ab5e9975bcb4,2023-01-29,0008,Gamma,1,39.99
52f0c80d-0656-4347-b0b4-eb2185e3b8cd,2023-01-29,0008,Gamma,1,39.99
fce1d426-c828-45d0-93f4-933b2824aec9,2023-01-29,0008,Gamma,1,39.99
144a8e73-2314-4e78-975e-fd3b2c643981,2023-01-29,0008,Gamma,1,39.99
0aaebd8a-6d5f-4259-a9ca-043e176869a7,2023-01-30,0007,Beta,1,79.99
d61e3485-862c-4d7f-a630-767f7e68ad9c,2023-01-31,0002,Gamma,1,39.99
b22d0555-98c3-4555-a1d7-da79cf2958a9,2023-01-31,0002,Gamma,1,39.99
d6148179-c430-4ced-8aab-56ec97eb8a5f,2023-01-31,0001,Gamma,1,39.99
c7824f31-4935-4803-8815-527e9fcf5e3e,2023-01-31,0001,Gamma,1,39.99
d594362e-6a18-4fae-acf9-ec978ac04c22,2023-02-02,0009,Alpha,1,99.99
dd0e7281-7563-4515-af55-b0604ac49b44,2023-02-02,0008,Alpha,1,99.99
c1ce21a2-1edb-4842-b104-b3dc4c964a13,2023-02-02,0008,Alpha,-1,-99.99
9ebbb013-ef03-4739-8970-a6382c0c4e38,2023-02-03,0008,Gamma,1,39.99
5e6ed89f-5441-446c-8607-95354f28c3f3,2023-02-03,0008,Gamma,1,39.99
594be5d7-f882-41da-9daa-125934961edb,2023-02-03,0007,Gamma,1,39.99
fb4df251-7f6b-42ee-bdbf-ca318e910698,2023-02-03,0007,Gamma,1,39.99
59e036bd-4297-4dd2-9620-7b4878bdff54,2023-02-03,0004,Gamma,1,39.99
514eb36b-16b6-427d-9090-6b58e0a3f92c,2023-02-03,0003,Gamma,1,39.99
cd927a3e-e0b8-48d6-89a5-f2aa8ef77375,2023-02-03,0001,Beta,-1,-79.99
08054523-7b43-4780-81ff-78d415940ced,2023-02-04,0009,Gamma,1,39.99
e338e3d4-35eb-4f53-8314-c8bfcd013b10,2023-02-04,0009,Gamma,1,39.99
46ee565d-cff4-4c84-99db-616ddd9eaf43,2023-02-04,0008,Alpha,1,99.99
6dce3b35-581f-4162-ac66-b2de0988f395,2023-02-04,0008,Alpha,1,99.99
92ba7fcc-fab7-45df-a8de-a09994316c50,2023-02-04,0008,Alpha,1,99.99
4da8dfd3-d72f-40f8-82ab-351ff22d2456,2023-02-04,0004,Gamma,1,39.99
bde60f73-8528-47b4-bf50-26b52d68fd2c,2023-02-04,0002,Gamma,1,39.99
bfa7df35-2669-42e0-a1ac-eceb582319a4,2023-02-04,0002,Gamma,1,39.99
d9e2be31-4529-41ed-bfa2-5f806d95a538,2023-02-04,0002,Gamma,1,39.99
85263249-0692-46f4-ac65-a4457779284d,2023-02-05,0007,Alpha,1,99.99
60764843-985f-479b-8608-16932ab08922,2023-02-05,0006,Beta,1,79.99
9ae6101f-74a4-4881-a38c-ce5d226da28a,2023-02-06,0007,Gamma,1,39.99
e42cbdaa-f324-4458-abde-d70ae4bd6620,2023-02-06,0002,Gamma,1,39.99
9194843a-b508-4c2f-8b2f-3f8e066330eb,2023-02-07,0006,Alpha,1,99.99
41227d96-2a24-4259-bfbd-037a02ff5a84,2023-02-07,0001,Beta,1,79.99
5fcd20ad-64b7-4b30-9ffa-ffce401fd249,2023-02-08,0009,Gamma,1,39.99
234fd9c9-6024-49aa-9d6f-14e036d51384,2023-02-08,0009,Gamma,1,39.99
8f3a99ec-f753-4d5c-a35e-58b0006746d7,2023-02-08,0009,Gamma,1,39.99
17f8be2c-1f4a-4e16-8bdf-64849c055424,2023-02-08,0001,Gamma,1,39.99
e503c2f1-311c-42fd-8090-37453bb9b8df,2023-02-09,0009,Beta,1,79.99
00794f1d-0306-460f-bdd4-468890bfc8a0,2023-02-09,0008,Alpha,1,99.99
2be6350f-79e6-42e0-8c5f-d23ad87437e5,2023-02-09,0008,Alpha,1,99.99
9d3bff54-f71a-4dc8-98d8-a65a473d834e,2023-02-09,0008,Gamma,1,39.99
c0eca05f-0b46-44b5-9b1a-7f7ff771a190,2023-02-09,0008,Gamma,1,39.99
35d80f12-e583-461c-af52-b6896776a867,2023-02-10,0001,Alpha,1,99.99
7a97e585-2e40-4fbb-95e1-672ce66947f6,2023-02-11,0008,Gamma,1,39.99
a7a8bb29-afd5-40e8-a815-cf363e4d41ba,2023-02-11,0008,Gamma,1,39.99
38e8c445-8f5b-46e0-b159-02d7fb6514e2,2023-02-11,0008,Gamma,1,39.99
8f9573b7-b769-457a-a4d9-f32e524cf98e,2023-02-11,0008,Gamma,1,39.99
29244e6c-a463-4077-a1b9-0362c1e8c45c,2023-02-11,0007,Beta,2,159.98
345e0eed-e649-4ebd-bebd-355fa516fed0,2023-02-11,0002,Gamma,1,39.99
40fcceb1-5e08-417f-9154-81fb51977b94,2023-02-12,0008,Alpha,1,99.99
c8dddb6b-fabd-4913-9a81-65d30e94be20,2023-02-12,0008,Alpha,1,99.99
a4403e12-fd0a-4037-89a3-9a6386310a3e,2023-02-12,0008,Alpha,1,99.99
0e70028a-9bc8-4200-b6fd-4abaf6764fe9,2023-02-12,0008,Beta,1,79.99
b9c0cc9e-fa64-4588-a9e5-d07ae689fa97,2023-02-12,0001,Gamma,1,39.99
0a4ab90a-b44a-47b1-bb5a-761542635f84,2023-02-13,0009,Alpha,1,99.99
2bdc2bed-6330-4d78-beb3-2dae60f2c779,2023-02-13,0009,Alpha,1,99.99
e7acf1e8-77ee-4cc2-bfcc-90e4bbe1d187,2023-02-13,0009,Alpha,1,99.99
a756b5a3-2fd1-4d3c-8509-d45c5aa20c32,2023-02-13,0008,Gamma,1,39.99
96bf9129-1e2d-4125-abac-e403fb8bd86d,2023-02-13,0002,Gamma,1,39.99
fb61db4c-39bb-4eef-b0ee-5bb27c7dbdbd,2023-02-14,0008,Gamma,1,39.99
f152bf52-73b1-4a29-8ca9-a9aa0e2e3980,2023-02-14,0008,Gamma,1,39.99
9e89f050-a953-4485-bcd8-2954e7c047c0,2023-02-15,0008,Alpha,-1,-99.99
8a232e24-8ca1-4da7-ac79-d140d68f135e,2023-02-15,0008,Gamma,2,79.98
d9a7f3ba-3c11-4bf7-ba86-f8e12c1e8409,2023-02-15,0008,Gamma,1,39.99
5bedfc6c-25a9-4adf-a58e-ad3e91fba7fe,2023-02-15,0001,Alpha,1,99.99
5f80f70a-d141-4687-ae32-a919ea70da4b,2023-02-16,0009,Alpha,1,99.99
57e78652-b1fe-4c85-88c3-669a769c9ddb,2023-02-16,0009,Gamma,1,39.99
a0e2fb41-fa1e-46da-b165-b049d5a6de0b,2023-02-16,0008,Alpha,-1,-99.99
66892921-4b31-41d0-8ce1-e7d738eae122,2023-02-16,0008,Alpha,1,99.99
bfab1661-52f8-4740-969d-f16f81bc4dc6,2023-02-16,0008,Gamma,1,39.99
337d6cdc-caa1-4d3b-b0a4-1d210e5464fc,2023-02-16,0008,Gamma,1,39.99
2e9b4a9a-4f04-4279-841e-92d5383a5c3b,2023-02-16,0008,Gamma,1,39.99
d798afec-baa3-4970-893b-ba001b38f1ca,2023-02-16,0008,Gamma,1,39.99
562b61d5-aeea-4937-8189-abdecd26fe0e,2023-02-16,0008,Gamma,1,39.99
8629af73-79af-47f4-a9b3-c7383d407fb9,2023-02-17,0009,Beta,1,79.99
384407d7-b9ae-4384-be8c-1f151cd66c0c,2023-02-17,0008,Gamma,1,39.99
3bf559f7-6b8c-4164-8e3c-e17e11895eb4,2023-02-17,0003,Gamma,1,39.99
e504d9bf-90db-42f0-bf7c-a967edee9f2d,2023-02-17,0003,Gamma,1,39.99
f393bda5-2d6b-4d62-9696-a200520f4004,2023-02-18,0009,Alpha,1,99.99
e10282b4-7800-4f9c-ba1b-f60c0ba35993,2023-02-18,0007,Alpha,1,99.99
7e9747ee-a078-4480-b007-b579fe20a28c,2023-02-18,0007,Gamma,1,39.99
254f3070-fdfc-41f7-9f03-c56f99ccf96a,2023-02-19,0009,Gamma,1,39.99
e5696849-a20d-467e-84a0-510e2f754934,2023-02-19,0009,Gamma,1,39.99
3068a090-af86-4a18-b479-2f8a286fe61d,2023-02-19,0007,Gamma,1,39.99
93bd24f3-ab43-4a85-8060-7986b2b2c378,2023-02-19,0003,Gamma,1,39.99
7cda9d03-6552-4f80-8c7a-6c2b4c566540,2023-02-19,0002,Gamma,1,39.99
20ce6f43-879f-4d58-8a87-2db088f25292,2023-02-20,0008,Gamma,1,39.99
68d94e50-2434-46f3-9c10-9221743e9cda,2023-02-20,0007,Gamma,1,39.99
b9fd97d8-6d05-45af-a9b3-1eca90a8f5f2,2023-02-21,0008,Alpha,1,99.99
853e5343-f976-4ff2-8aaf-9cc0228a61b5,2023-02-21,0008,Alpha,1,99.99
d2656201-998c-4f26-bf45-4829674d4d66,2023-02-21,0006,Beta,1,79.99
d697dc78-da5b-4c7c-adde-3fbdacd10888,2023-02-21,0006,Gamma,1,39.99
506c20fe-cb30-4530-9945-0cc7e43022b3,2023-02-21,0002,Alpha,1,99.99
4718eb7d-fcc6-456e-a01e-66fc070e1cbd,2023-02-21,0001,Alpha,1,99.99
b2f91d23-bdcc-4c5d-9253-312830c14162,2023-02-21,0001,Beta,1,79.99
a03f855d-2146-4055-9862-2efbe24c77ce,2023-02-21,0001,Gamma,1,39.99
9cdae8c0-8dec-4c1c-bc08-a4385ff5c9e8,2023-02-21,0001,Gamma,1,39.99
609cc480-b64e-41d7-a256-fca1e09e19da,2023-02-21,0001,Gamma,1,39.99
02ed379c-df0e-4858-9085-14611d91fa96,2023-02-22,0007,Gamma,1,39.99
d4061898-6242-454d-afea-468f6e648d96,2023-02-22,0007,Gamma,1,39.99
bed27c43-8aa8-47d3-861c-75e9d635ca54,2023-02-23,0009,Beta,1,79.99
3adb769c-438e-4b5b-aa0a-48ca3495f906,2023-02-23,0007,Alpha,1,99.99
aeb6e1a5-84ae-4701-b1a7-3876e1dfa94c,2023-02-23,0005,Alpha,1,99.99
c531da81-f30e-4c19-9359-c784cd44c25a,2023-02-23,0002,Alpha,1,99.99
ef4b1836-03a5-4ae0-9b0b-2abfa1c7c529,2023-02-23,0002,Gamma,1,39.99
5e0af037-c39c-447c-95c3-b923dc4c95e3,2023-02-23,0002,Gamma,1,39.99
cba777d4-30dd-47b7-8694-f4fb82b75394,2023-02-24,0009,Gamma,1,39.99
109263f1-2483-49b2-9f50-2fffe70cdf8a,2023-02-24,0008,Alpha,1,99.99
a42c5bcc-e9b3-4d9d-aca0-8f57c2e73732,2023-02-24,0001,Gamma,1,39.99
d5a95f58-d3c4-4461-b4ce-eb6baa60aab1,2023-02-25,0009,Alpha,1,99.99
8ba466ef-65fe-4a9c-8d76-725f7d5021fe,2023-02-25,0008,Beta,1,79.99
cc38fdf0-48e9-4946-921b-17a8da5a8bc4,2023-02-25,0007,Beta,1,79.99
fbd7d42d-2d23-4d57-aedb-bd7347152f30,2023-02-25,0007,Gamma,1,39.99
09735c6d-adf2-4ac4-beb2-eb43f494c28f,2023-02-25,0007,Gamma,1,39.99
5b4be726-c109-4b95-9fba-3d2a71e97b92,2023-02-25,0003,Alpha,1,99.99
c39dcddc-45ca-4baa-8ed7-f578507e145b,2023-02-25,0002,Gamma,1,39.99
458aef34-c271-4de1-ba0a-d7121fd4c0e0,2023-02-26,0008,Alpha,1,99.99
